,falsified,rating,verified_purchase,sentiment,num_words_in_text,num_stopwords,num_words_in_text_no_stop,num_unique_words,mean_word_len,max_word_len,num_chars,num_punctuations,num_scentences_in_text,flesch_ease,flesch_kincaid_grade,automated_readability_index,overall_readability_index,total_sentiment,average_review_sentiment
264,1,4,0,1,40,25,15,35,4.15,9,205,8,3,83.36,4.9,4.8,5.0,8.0,2.6666666666666665
265,1,3,0,0,50,27,23,42,4.64,13,281,4,4,75.71,5.8,6.7,7.0,11.0,2.75
266,1,4,0,1,86,56,30,62,4.011627906976744,13,431,10,5,87.86,5.3,6.1,6.0,18.0,3.6
267,1,4,0,1,34,12,22,30,4.823529411764706,11,197,10,3,76.93,5.3,6.9,7.0,14.0,4.666666666666667
268,1,1,0,0,35,16,19,29,4.742857142857143,12,200,2,2,62.17,8.9,9.6,9.0,6.0,3.0
269,1,4,0,1,31,11,20,29,5.096774193548387,14,188,3,2,38.82,11.7,10.3,12.0,7.0,3.5
270,1,4,1,1,40,21,19,33,4.375,14,214,9,3,83.36,4.9,5.9,6.0,12.0,4.0
271,1,4,0,1,44,26,18,39,3.954545454545455,9,217,3,3,90.39,4.3,4.5,5.0,11.0,3.6666666666666665
272,1,4,0,1,79,44,35,54,3.949367088607595,12,390,9,6,91.92,3.7,3.8,4.0,18.0,3.0
273,1,2,1,0,70,38,32,56,3.7714285714285714,9,335,8,2,69.79,12.2,13.8,8.0,12.0,6.0
274,1,1,0,0,41,20,21,37,4.365853658536587,10,219,10,5,88.53,2.9,3.3,7.0,11.0,2.2
275,1,4,0,1,33,17,16,30,4.242424242424242,10,176,4,1,63.36,12.6,15.0,7.0,11.0,11.0
276,1,4,1,1,77,42,35,62,4.220779220779221,12,401,7,3,70.77,9.8,11.3,7.0,9.0,3.0
277,1,4,1,1,20,10,10,17,4.15,11,102,3,1,85.02,6.4,8.1,6.0,4.0,4.0
278,1,4,1,1,18,9,9,18,4.611111111111111,9,100,2,2,70.8,5.6,4.8,5.0,6.0,3.0
279,1,3,0,0,43,25,18,36,4.046511627906977,10,216,3,2,75.03,8.1,8.4,7.0,4.0,2.0
280,1,4,1,1,75,40,35,62,4.1866666666666665,10,388,11,6,84.17,4.6,4.6,5.0,21.0,3.5
281,1,3,0,0,56,27,29,47,4.017857142857143,11,280,11,3,78.28,6.9,7.0,7.0,8.0,2.6666666666666665
282,1,2,0,0,42,23,19,35,4.071428571428571,14,212,8,4,94.66,2.7,3.0,5.0,11.0,2.75
283,1,4,0,1,37,18,19,32,4.243243243243243,10,196,4,2,78.08,7.0,7.8,7.0,18.0,9.0
284,1,4,1,1,39,17,22,35,4.205128205128204,11,202,5,3,83.66,4.8,4.9,6.0,10.0,3.333333333333333
285,1,4,0,1,53,29,24,45,4.283018867924528,13,279,9,3,87.35,5.5,7.6,6.0,7.0,2.333333333333333
286,1,4,0,1,29,14,15,28,4.793103448275862,12,167,6,3,70.09,5.9,6.0,6.0,12.0,4.0
287,1,4,0,1,68,37,31,59,4.882352941176472,14,399,8,3,56.89,11.0,12.9,11.0,10.0,3.333333333333333
288,1,4,0,1,49,20,29,42,4.122448979591836,8,250,5,5,86.91,3.6,2.9,5.0,16.0,3.2
289,1,4,1,1,60,33,27,47,4.5,11,329,6,3,68.1,8.7,9.8,9.0,11.0,3.6666666666666665
290,1,4,0,1,57,30,27,45,3.8070175438596485,9,273,6,4,82.34,5.3,3.6,7.0,14.0,3.5
291,1,4,0,1,38,20,18,34,4.157894736842104,9,195,4,2,77.57,7.2,7.7,7.0,7.0,3.5
292,1,4,0,1,41,20,21,39,4.243902439024391,10,214,6,3,82.95,5.1,5.4,6.0,7.0,2.333333333333333
293,1,3,0,0,57,33,24,48,4.140350877192983,14,292,10,4,82.34,5.3,5.2,6.0,12.0,3.0
294,1,4,0,1,32,15,17,31,4.3125,10,169,5,4,88.74,2.9,2.9,3.0,14.0,3.5
295,1,4,1,1,50,26,24,42,4.3,12,264,4,2,71.48,9.5,11.3,7.0,6.0,3.0
296,1,4,0,1,25,15,10,23,4.8,11,144,1,1,46.1,13.0,13.7,11.0,4.0,4.0
297,1,1,0,0,33,14,19,30,4.454545454545454,11,179,3,3,77.23,5.2,5.0,7.0,9.0,3.0
299,1,4,0,1,38,20,18,35,4.394736842105264,9,204,5,2,77.57,7.2,8.7,7.0,6.0,3.0
300,1,2,0,0,21,12,9,20,4.857142857142857,13,122,2,2,52.36,8.6,6.7,9.0,5.0,2.5
301,1,2,0,0,46,26,20,34,4.478260869565218,12,251,8,5,87.72,3.3,4.6,5.0,13.0,2.6
302,1,4,0,1,41,22,19,37,4.414634146341464,9,221,7,3,82.95,5.1,6.2,7.0,9.0,3.0
303,1,4,1,1,43,27,16,36,3.930232558139535,12,211,4,3,82.34,5.3,4.2,5.0,8.0,2.6666666666666665
304,1,1,0,0,23,7,16,21,5.913043478260869,12,158,3,2,26.47,12.3,13.2,13.0,5.0,2.5
305,1,4,0,1,30,10,20,30,3.966666666666667,9,148,8,2,90.6,4.2,5.1,7.0,17.0,8.5
306,1,4,1,1,64,32,32,52,4.453125,12,348,13,4,72.16,7.2,7.5,7.0,12.0,3.0
307,1,4,0,1,51,24,27,44,4.333333333333333,10,271,5,2,79.43,8.5,11.7,9.0,10.0,5.0
308,1,4,0,1,23,14,9,21,3.739130434782609,10,108,2,2,102.1,1.9,1.9,2.0,5.0,2.5
309,1,4,0,1,25,12,13,24,4.08,10,126,3,1,79.94,8.3,10.3,7.0,3.0,3.0
310,1,4,0,1,53,30,23,40,4.018867924528302,11,265,7,2,69.96,10.1,10.8,11.0,8.0,4.0
313,1,4,1,1,35,17,18,26,3.8,9,167,5,1,55.92,13.4,14.2,7.0,15.0,15.0
314,1,2,0,0,20,9,11,19,4.25,8,104,4,1,59.64,9.9,8.6,12.0,2.0,2.0
315,1,4,0,1,23,12,11,21,4.304347826086956,10,121,3,3,97.5,1.6,2.7,5.0,10.0,3.333333333333333
316,1,4,0,1,22,9,13,21,3.9090909090909087,9,107,3,2,94.66,2.7,3.1,5.0,8.0,4.0
317,1,2,0,0,60,32,28,54,4.233333333333333,10,313,10,5,76.22,5.6,4.5,6.0,10.0,2.0
319,1,4,0,1,82,48,34,65,4.219512195121951,11,427,14,7,93.44,3.1,4.3,5.0,21.0,3.0
320,1,4,0,1,40,19,21,36,4.475,11,218,7,3,74.9,6.1,6.3,7.0,10.0,3.333333333333333
322,1,4,1,1,31,16,15,29,3.9032258064516134,8,151,4,1,83.33,9.1,12.6,6.0,5.0,5.0
323,1,4,0,1,41,24,17,34,4.170731707317073,13,211,5,3,91.41,3.9,5.0,6.0,10.0,3.333333333333333
324,1,3,1,0,26,11,15,23,4.1923076923076925,10,134,3,1,70.47,9.9,11.3,7.0,2.0,2.0
325,1,4,0,1,45,20,25,40,4.155555555555557,11,231,7,6,80.78,3.9,1.9,4.0,21.0,3.5
326,1,3,0,0,89,36,53,68,5.01123595505618,17,534,24,3,58.96,12.2,17.2,13.0,15.0,5.0
327,1,4,1,1,79,41,38,59,3.9873417721518982,10,393,8,4,76.76,7.5,7.2,7.0,10.0,2.5
328,1,4,1,1,35,18,17,32,4.085714285714285,11,177,4,1,61.33,13.4,15.3,8.0,4.0,4.0
329,1,3,0,0,21,11,10,20,4.0,11,104,3,1,84.0,6.8,7.9,7.0,6.0,6.0
330,1,3,1,0,57,29,28,44,4.2631578947368425,11,299,8,1,30.54,23.2,27.1,0.0,11.0,11.0
331,1,4,0,1,36,21,15,28,4.166666666666667,12,185,3,3,76.22,5.6,4.2,6.0,9.0,3.0
332,1,4,1,1,88,38,50,68,4.159090909090909,11,453,10,9,95.37,2.4,3.1,5.0,28.0,3.111111111111111
333,1,4,0,1,31,22,9,26,4.548387096774194,10,171,4,3,86.4,3.8,5.2,7.0,7.0,2.333333333333333
334,1,4,0,1,19,3,16,18,5.157894736842105,10,116,8,2,62.85,6.6,9.9,8.0,19.0,9.5
335,1,2,1,0,97,49,48,77,3.762886597938144,8,466,12,1,0.43,36.8,44.2,37.0,19.0,19.0
336,1,2,1,0,50,23,27,40,5.0,12,301,7,1,12.27,24.0,27.1,12.0,10.0,10.0
337,1,1,1,0,35,17,18,32,4.457142857142856,11,191,2,1,61.33,13.4,17.1,9.0,5.0,5.0
338,1,3,1,0,43,22,21,33,4.186046511627906,12,223,5,3,82.34,5.3,5.5,6.0,11.0,3.6666666666666665
339,1,1,0,0,36,18,18,31,4.388888888888889,8,193,6,3,84.68,4.4,5.2,6.0,8.0,2.6666666666666665
340,1,4,0,1,29,17,12,25,4.0344827586206895,10,145,4,1,58.96,12.2,12.1,13.0,4.0,4.0
341,1,4,1,1,21,14,7,19,4.190476190476192,12,108,3,3,98.21,1.3,1.8,5.0,12.0,4.0
342,1,4,0,1,25,11,14,22,4.56,10,138,3,3,79.97,4.2,4.2,4.0,13.0,4.333333333333333
343,1,3,0,0,71,39,32,56,4.338028169014085,13,378,7,4,70.33,7.9,7.9,8.0,10.0,2.5
345,1,3,0,0,43,20,23,37,4.790697674418603,11,248,7,4,77.43,5.1,6.5,7.0,13.0,3.25
346,1,4,0,1,18,8,10,15,5.166666666666667,19,110,3,1,70.13,8.0,11.9,12.0,2.0,2.0
347,1,4,1,1,60,37,23,45,3.933333333333333,10,298,6,1,27.5,24.3,27.1,8.0,12.0,12.0
348,1,2,0,0,42,23,19,37,4.595238095238095,11,234,8,3,65.73,7.6,7.2,8.0,7.0,2.333333333333333
349,1,4,0,1,61,32,29,48,4.19672131147541,10,316,4,3,76.25,7.7,8.5,9.0,11.0,3.6666666666666665
350,1,4,1,1,63,28,35,54,4.4444444444444455,10,342,9,3,67.08,9.1,10.0,10.0,10.0,3.333333333333333
351,1,3,0,0,34,10,24,32,5.705882352941178,12,227,5,2,54.73,9.7,14.5,10.0,6.0,3.0
352,1,3,0,0,64,30,34,53,4.28125,14,337,9,4,80.62,6.0,6.7,7.0,13.0,3.25
353,1,2,0,0,75,43,32,53,3.8666666666666663,13,364,6,4,86.23,5.9,6.2,6.0,9.0,2.25
354,1,4,1,1,51,32,19,32,3.862745098039216,10,247,3,3,88.06,5.2,5.3,6.0,10.0,3.333333333333333
355,1,4,1,1,50,23,27,44,3.94,10,246,6,3,88.36,5.1,5.5,6.0,16.0,5.333333333333333
356,1,1,0,0,36,21,15,31,4.583333333333333,11,200,7,3,67.76,6.8,6.1,7.0,8.0,2.6666666666666665
357,1,3,0,0,77,35,42,57,4.532467532467534,9,425,7,5,72.76,6.9,7.6,8.0,17.0,3.4
358,1,4,0,1,42,25,17,37,4.571428571428571,13,233,5,2,58.62,10.3,10.6,11.0,8.0,4.0
359,1,4,0,1,41,21,20,37,4.121951219512195,12,209,5,4,86.4,3.8,3.1,4.0,14.0,3.5
361,1,3,0,0,24,15,9,22,3.75,11,113,1,1,80.96,7.9,8.2,8.0,4.0,4.0
362,1,2,0,0,21,9,12,19,4.809523809523808,16,122,22,1,84.0,6.8,11.7,7.0,14.0,14.0
363,1,2,0,0,21,11,10,19,4.095238095238095,9,106,2,2,86.2,3.8,3.1,4.0,4.0,2.0
364,1,4,0,1,60,28,32,43,5.2,17,371,5,2,32.57,16.2,18.1,19.0,8.0,4.0
365,1,1,0,0,34,18,16,32,4.441176470588236,9,184,3,2,79.6,6.4,8.0,8.0,5.0,2.5
366,1,2,0,0,63,40,23,49,3.9047619047619047,10,308,8,4,89.28,4.7,4.8,5.0,11.0,2.75
367,1,4,0,1,72,44,28,50,4.194444444444445,10,373,10,4,78.59,6.8,7.3,7.0,10.0,2.5
369,1,4,0,1,55,29,26,43,4.6909090909090905,12,312,5,3,69.82,8.1,9.8,10.0,8.0,2.6666666666666665
370,1,1,0,0,27,17,10,24,3.962962962962963,8,133,2,2,100.07,2.7,4.0,5.0,4.0,2.0
371,1,4,0,1,29,13,16,25,4.689655172413794,14,164,4,1,75.88,9.9,15.2,10.0,4.0,4.0
372,1,3,0,0,33,17,16,27,4.5151515151515165,10,181,3,1,63.36,12.6,16.4,9.0,4.0,4.0
373,1,4,0,1,20,11,9,18,4.65,10,112,3,1,68.1,8.7,10.5,9.0,3.0,3.0
374,1,4,0,1,23,14,9,21,4.434782608695652,14,124,4,2,93.64,3.1,5.2,5.0,6.0,3.0
375,1,4,0,1,44,23,21,39,4.840909090909091,12,256,8,5,71.0,5.5,5.8,6.0,18.0,3.6
376,1,1,0,0,42,18,24,36,4.095238095238095,7,215,4,1,54.23,16.1,18.9,17.0,8.0,8.0
377,1,4,0,1,68,34,34,55,3.852941176470588,10,329,11,7,95.47,2.4,1.6,2.0,20.0,2.8571428571428568
378,1,3,0,0,23,12,11,20,4.391304347826087,11,123,2,2,68.26,6.6,5.0,7.0,7.0,3.5
379,1,4,0,1,52,26,26,41,4.5769230769230775,13,289,9,5,69.38,6.2,5.3,7.0,21.0,4.2
380,1,1,1,0,41,25,16,31,3.5609756097560976,9,186,6,1,72.16,13.4,15.8,16.0,2.0,2.0
381,1,3,0,0,49,28,21,40,4.408163265306122,13,264,7,5,86.91,3.6,4.2,7.0,13.0,2.6
382,1,3,1,0,46,23,23,42,4.673913043478262,11,260,9,3,72.87,6.9,8.2,8.0,7.0,2.333333333333333
383,1,3,0,0,17,8,9,17,5.176470588235294,9,104,4,3,74.15,4.3,5.8,9.0,11.0,3.6666666666666665
384,1,4,0,1,75,48,27,53,3.72,10,353,8,4,86.23,5.9,5.5,6.0,10.0,2.5
385,1,4,1,1,21,9,12,21,4.0,7,104,4,2,103.63,1.3,3.4,4.0,6.0,3.0
387,1,4,1,1,30,14,16,28,4.233333333333333,10,156,4,3,86.71,3.7,3.5,4.0,12.0,4.0
388,1,1,0,0,43,20,23,37,4.418604651162791,9,232,6,2,75.03,8.1,10.1,8.0,5.0,2.5
389,1,4,0,1,47,21,26,39,4.48936170212766,11,257,8,5,78.85,4.6,4.4,5.0,14.0,2.8
390,1,4,0,1,62,39,23,49,3.9354838709677415,10,305,6,3,75.84,7.8,7.5,8.0,9.0,3.0
391,1,4,1,1,41,20,21,36,4.390243902439025,11,220,13,2,76.05,7.7,9.5,7.0,13.0,6.5
392,1,3,1,0,52,21,31,41,4.346153846153847,12,277,6,5,77.84,5.0,4.3,6.0,14.0,2.8
393,1,4,0,1,46,20,26,42,4.326086956521738,11,244,9,4,76.72,5.4,4.7,6.0,14.0,3.5
394,1,4,0,1,29,15,14,27,4.413793103448277,9,156,4,2,73.68,6.6,6.6,7.0,8.0,4.0
395,1,2,0,0,37,18,19,35,4.54054054054054,10,204,8,3,75.91,5.7,6.1,6.0,7.0,2.333333333333333
396,1,1,1,0,34,17,17,31,4.0,12,169,6,3,85.39,4.2,3.1,5.0,6.0,2.0
397,1,4,0,1,47,23,24,40,4.042553191489361,10,236,4,3,89.38,4.7,5.4,5.0,9.0,3.0
398,1,1,1,0,58,29,29,51,4.293103448275862,10,306,6,2,75.88,9.9,13.3,8.0,8.0,4.0
399,1,4,0,1,24,12,12,24,5.166666666666667,12,147,2,1,47.12,12.7,14.9,13.0,4.0,4.0
403,1,1,0,0,51,25,26,44,4.019607843137255,10,256,12,6,88.43,3.0,2.0,3.0,17.0,2.833333333333333
404,1,1,0,0,21,12,9,19,3.9047619047619047,9,102,4,3,89.75,2.5,0.4,3.0,8.0,2.6666666666666665
405,1,2,0,0,20,12,8,20,4.4,11,107,5,3,81.59,3.5,2.6,3.0,6.0,2.0
406,1,1,0,0,32,20,12,28,4.0625,8,161,4,1,64.38,12.2,13.7,14.0,6.0,6.0
407,1,4,1,1,22,11,11,21,4.409090909090909,10,118,4,3,89.45,2.6,3.0,3.0,12.0,4.0
408,1,4,0,1,29,11,18,29,4.379310344827586,8,155,5,2,90.6,4.2,6.4,6.0,11.0,5.5
409,1,4,0,1,24,11,13,23,4.208333333333333,8,124,3,1,80.96,7.9,10.4,8.0,8.0,8.0
410,1,3,0,0,29,13,16,27,4.482758620689656,10,158,3,3,78.55,4.7,4.5,5.0,11.0,3.6666666666666665
411,1,4,1,1,40,20,20,35,4.125,10,207,7,2,76.56,7.6,8.0,8.0,17.0,8.5
412,1,4,1,1,79,46,33,57,4.0253164556962036,16,396,4,1,16.67,30.6,37.1,31.0,4.0,4.0
413,1,3,0,0,37,19,18,32,4.108108108108108,9,188,8,5,97.8,1.5,1.6,3.0,15.0,3.0
414,1,4,0,1,37,19,18,34,4.567567567567568,11,205,4,3,75.91,5.7,6.3,7.0,10.0,3.333333333333333
415,1,4,1,1,79,49,30,55,3.4683544303797467,8,352,10,5,97.74,3.6,2.8,2.0,14.0,2.8
416,1,4,0,1,23,11,12,22,4.043478260869565,10,115,2,2,85.18,4.2,3.3,6.0,8.0,4.0
417,1,3,0,0,22,11,11,20,4.909090909090909,18,130,4,1,66.07,9.5,12.7,10.0,11.0,11.0
419,1,4,0,1,48,28,20,38,4.020833333333333,11,242,5,1,48.14,18.5,21.5,7.0,10.0,10.0
420,1,4,1,1,65,35,30,51,3.8307692307692314,9,313,5,4,88.77,4.9,4.7,5.0,13.0,3.25
422,1,3,0,0,48,13,35,46,6.270833333333332,22,348,21,5,44.81,9.4,12.9,9.0,16.0,3.2
423,1,4,0,1,35,21,14,31,3.8571428571428568,10,169,4,1,70.81,11.8,14.3,7.0,4.0,4.0
424,1,3,1,0,68,36,32,56,3.9117647058823533,12,333,5,2,70.81,11.8,14.0,6.0,8.0,4.0
425,1,4,0,1,40,23,17,35,3.8,8,191,3,3,91.82,3.8,3.1,6.0,8.0,2.6666666666666665
426,1,4,0,1,20,9,11,20,4.1,12,101,3,2,78.25,4.8,2.9,5.0,9.0,4.5
427,1,1,0,0,27,15,12,25,4.296296296296297,10,142,4,2,91.61,3.8,5.6,6.0,4.0,2.0
428,1,4,0,1,32,16,16,25,4.40625,13,172,2,2,80.62,6.0,7.3,8.0,8.0,4.0
429,1,4,0,1,26,9,17,26,4.807692307692308,12,152,4,1,70.47,9.9,14.2,10.0,11.0,11.0
430,1,4,1,1,28,10,18,27,5.035714285714286,17,168,5,2,74.19,6.4,9.3,7.0,8.0,4.0
431,1,4,1,1,25,10,15,23,4.84,10,145,3,3,71.51,5.3,5.5,10.0,11.0,3.6666666666666665
433,1,4,0,1,47,27,20,36,3.5106382978723403,9,211,2,1,57.61,16.9,18.6,17.0,2.0,2.0
434,1,4,0,1,85,52,33,64,3.976470588235294,9,422,6,5,88.06,5.2,5.8,6.0,14.0,2.8
435,1,4,1,1,56,32,24,40,4.214285714285714,15,291,8,3,78.28,6.9,7.9,7.0,12.0,4.0
436,1,4,0,1,46,26,20,43,4.304347826086956,9,245,9,2,73.51,8.7,10.3,7.0,12.0,6.0
437,1,4,0,1,36,21,15,29,3.7777777777777777,10,171,8,3,93.14,3.3,2.4,6.0,9.0,3.0
438,1,3,0,0,49,22,27,37,4.040816326530612,10,246,6,5,86.91,3.6,2.5,4.0,13.0,2.6
439,1,2,0,0,49,21,28,44,4.448979591836736,10,266,8,6,71.61,5.3,3.6,7.0,18.0,3.0
440,1,4,0,1,21,12,9,18,3.9047619047619047,11,102,7,1,92.46,5.6,7.4,6.0,8.0,8.0
441,1,4,1,1,57,28,29,51,4.789473684210527,11,329,7,3,69.11,8.3,10.6,11.0,15.0,5.0
442,1,4,0,1,89,54,35,72,4.247191011235955,12,466,20,7,83.96,4.7,4.9,5.0,24.0,3.4285714285714284
444,1,1,0,0,29,12,17,28,5.0344827586206895,12,174,10,5,82.51,3.2,5.2,8.0,16.0,3.2
445,1,1,0,0,34,12,22,29,4.852941176470588,17,198,15,1,62.35,13.0,18.4,9.0,2.0,2.0
446,1,4,0,1,46,26,20,40,3.978260869565217,9,228,5,2,81.97,7.5,8.8,6.0,8.0,4.0
447,1,4,0,1,56,32,24,41,4.107142857142857,13,285,4,3,69.41,8.2,7.3,11.0,12.0,4.0
448,1,4,0,1,38,19,19,34,3.9210526315789473,10,186,4,2,78.08,7.0,6.8,7.0,13.0,6.5
449,1,2,0,0,27,16,11,22,3.6666666666666665,6,125,5,4,98.41,1.2,-0.9,3.0,11.0,2.75
450,1,4,0,1,43,22,21,35,4.116279069767442,10,219,9,6,98.01,1.4,1.6,3.0,21.0,3.5
451,1,4,0,1,39,20,19,34,4.230769230769232,8,203,5,3,83.66,4.8,5.0,5.0,8.0,2.6666666666666665
452,1,4,1,1,96,49,47,79,4.333333333333333,13,514,15,7,74.49,6.3,5.8,6.0,23.0,3.2857142857142856
453,1,4,0,1,19,10,9,18,5.315789473684211,10,119,7,3,73.54,4.6,6.8,5.0,8.0,2.6666666666666665
454,1,4,0,1,40,20,20,32,3.925,10,196,5,2,85.02,6.4,7.1,6.0,10.0,5.0
455,1,4,0,1,33,19,14,30,4.242424242424242,11,172,2,1,55.92,13.4,15.2,0.0,7.0,7.0
458,1,2,0,0,55,26,29,45,3.9090909090909087,8,269,7,3,87.05,5.6,6.3,6.0,9.0,3.0
460,1,3,0,0,20,7,13,19,4.7,11,113,2,1,76.56,7.6,10.7,12.0,13.0,13.0
461,1,4,0,1,25,13,12,22,4.08,10,126,4,2,92.63,3.4,4.0,6.0,8.0,4.0
462,1,3,1,0,66,33,33,52,4.4393939393939394,10,358,5,5,83.46,4.9,6.1,6.0,13.0,2.6
463,1,4,0,1,19,9,10,17,4.894736842105263,12,111,2,2,70.29,5.8,6.4,6.0,9.0,4.5
464,1,2,1,0,48,27,21,36,4.083333333333333,8,243,8,2,72.5,9.1,9.8,10.0,4.0,2.0
465,1,3,0,0,38,18,20,32,5.447368421052633,16,244,8,2,52.19,10.7,13.7,13.0,6.0,3.0
466,1,3,0,0,30,15,15,29,4.733333333333333,11,171,2,2,64.71,8.0,8.3,8.0,4.0,2.0
467,1,3,0,0,28,17,11,27,3.821428571428572,8,134,4,2,99.57,2.9,3.6,6.0,6.0,3.0
468,1,3,0,0,39,24,15,25,4.128205128205129,9,199,4,4,86.91,3.6,2.9,6.0,16.0,4.0
469,1,4,0,1,43,24,19,39,4.1395348837209305,14,220,4,2,66.57,9.3,8.8,9.0,8.0,4.0
470,1,4,1,1,43,19,24,41,4.5348837209302335,12,241,6,1,36.29,18.9,21.4,22.0,17.0,17.0
471,1,4,0,1,52,29,23,43,4.076923076923077,9,263,4,3,79.3,6.5,6.5,7.0,10.0,3.333333333333333
472,1,4,0,1,36,15,21,32,3.888888888888889,9,175,7,5,106.47,0.2,0.5,1.0,17.0,3.4
473,1,4,0,1,43,22,21,36,4.325581395348837,9,228,4,3,82.34,5.3,6.1,8.0,12.0,4.0
474,1,4,0,1,74,32,42,52,4.0540540540540535,12,376,9,2,50.84,15.4,16.1,16.0,16.0,8.0
475,1,4,0,1,34,16,18,31,5.088235294117646,11,206,4,4,62.85,6.6,6.8,7.0,12.0,3.0
476,1,4,0,1,53,28,25,40,4.30188679245283,11,280,9,5,86.1,3.9,4.1,6.0,18.0,3.6
477,1,3,0,0,38,17,21,32,4.578947368421051,11,211,3,2,77.57,7.2,9.6,9.0,6.0,3.0
478,1,3,0,0,40,24,16,32,4.05,10,201,9,4,95.17,2.5,2.6,3.0,12.0,3.0
479,1,4,0,1,48,20,28,40,4.6875,14,272,9,2,64.04,10.3,12.7,9.0,6.0,3.0
480,1,4,0,1,24,13,11,21,4.25,10,125,2,2,76.22,5.6,4.6,6.0,8.0,4.0
481,1,4,1,1,34,17,17,28,3.882352941176471,9,165,3,3,93.85,3.0,2.5,3.0,12.0,4.0
482,1,4,0,1,46,28,18,38,4.108695652173913,10,234,8,4,85.18,4.2,3.7,4.0,13.0,3.25
483,1,3,0,0,53,31,22,47,3.716981132075472,9,249,3,3,95.81,4.3,4.9,4.0,10.0,3.333333333333333
484,1,4,0,1,69,36,33,54,4.144927536231884,12,354,11,7,86.81,3.6,3.0,6.0,21.0,3.0
485,1,4,0,1,41,21,20,38,4.097560975609756,9,208,3,2,84.51,6.6,8.1,7.0,6.0,3.0
486,1,4,1,1,76,38,38,51,3.8684210526315783,12,369,10,5,89.89,4.5,4.4,7.0,17.0,3.4
489,1,1,0,0,40,19,21,38,4.35,11,213,5,2,76.56,7.6,9.1,8.0,6.0,3.0
490,1,4,0,1,36,23,13,34,4.138888888888889,12,184,6,4,79.26,4.4,2.6,4.0,13.0,3.25
491,1,3,0,0,23,12,11,19,4.565217391304348,14,127,4,1,56.59,11.1,11.6,12.0,5.0,5.0
493,1,4,0,1,49,28,21,40,4.204081632653061,10,254,8,2,80.45,8.1,10.6,11.0,6.0,3.0
494,1,4,0,1,33,17,16,27,4.727272727272728,12,188,5,3,68.77,6.4,6.3,7.0,9.0,3.0
495,1,4,0,1,59,24,35,49,4.728813559322034,10,337,6,2,49.99,13.6,15.6,16.0,6.0,3.0
496,1,1,0,0,35,20,15,32,3.914285714285714,10,171,4,3,84.98,4.3,2.8,6.0,7.0,2.333333333333333
497,1,4,0,1,21,11,10,18,3.952380952380953,11,103,4,3,98.21,1.3,0.7,1.0,14.0,4.666666666666667
499,1,4,0,1,54,33,21,44,4.0740740740740735,10,273,9,4,74.69,6.2,4.5,7.0,12.0,3.0
500,1,4,0,1,35,19,16,31,3.7714285714285714,8,167,5,1,62.35,13.0,13.8,13.0,7.0,7.0
501,1,3,0,0,50,27,23,42,3.92,10,246,10,4,92.63,3.4,3.3,6.0,10.0,2.5
502,1,4,1,1,40,19,21,38,4.0,11,199,4,3,83.36,4.9,4.1,5.0,11.0,3.6666666666666665
503,1,1,0,0,19,8,11,19,4.368421052631579,10,101,2,2,95.67,2.3,3.9,6.0,5.0,2.5
504,1,4,0,1,21,8,13,21,4.142857142857143,11,107,1,1,75.54,7.9,8.6,8.0,5.0,5.0
505,1,2,0,0,43,20,23,37,4.255813953488372,9,225,9,2,75.03,8.1,9.4,9.0,4.0,2.0
506,1,4,1,1,29,16,13,25,4.103448275862069,8,148,1,1,75.88,9.9,12.4,7.0,2.0,2.0
507,1,3,1,0,26,14,12,26,4.0,7,130,3,2,83.66,4.8,3.9,5.0,8.0,4.0
508,1,4,0,1,25,11,14,23,4.24,9,130,3,3,96.89,1.8,2.7,5.0,11.0,3.6666666666666665
509,1,4,1,1,24,16,8,22,3.458333333333333,6,106,4,2,101.6,2.1,0.9,1.0,6.0,3.0
510,1,4,0,1,39,22,17,31,4.615384615384615,15,218,12,3,66.74,7.2,6.8,7.0,10.0,3.333333333333333
511,1,3,0,0,37,16,21,36,4.594594594594595,12,206,7,2,78.59,6.8,9.8,7.0,5.0,2.5
512,1,4,0,1,63,37,26,52,3.5873015873015874,7,288,6,6,103.12,1.5,0.7,2.0,20.0,3.333333333333333
513,1,4,1,1,49,27,22,38,3.9387755102040822,9,241,4,3,88.77,4.9,5.3,5.0,9.0,3.0
514,1,4,0,1,17,7,10,17,5.588235294117646,9,111,2,2,62.85,6.6,9.1,7.0,7.0,3.5
515,1,1,0,0,57,31,26,50,3.9649122807017534,11,282,11,5,93.74,3.0,2.9,3.0,16.0,3.2
516,1,3,0,0,25,16,9,21,4.0,13,124,2,1,79.94,8.3,9.9,7.0,4.0,4.0
517,1,3,0,0,36,18,18,28,4.583333333333333,9,200,7,2,78.59,6.8,9.1,8.0,7.0,3.5
518,1,3,1,0,40,21,19,35,4.0,8,199,4,2,76.56,7.6,7.4,7.0,7.0,3.5
519,1,3,0,0,22,12,10,20,4.409090909090909,10,118,3,2,77.23,5.2,4.8,6.0,6.0,3.0
520,1,3,0,0,25,12,13,21,4.2,8,129,3,3,96.89,1.8,2.5,5.0,11.0,3.6666666666666665
521,1,4,0,1,48,27,21,39,4.0,11,239,5,3,80.62,6.0,5.4,6.0,9.0,3.0
523,1,3,1,0,22,11,11,21,4.363636363636363,8,117,3,3,97.91,1.4,2.8,3.0,11.0,3.6666666666666665
524,1,3,1,0,26,15,11,24,3.807692307692308,8,124,5,1,87.39,7.5,9.5,10.0,4.0,4.0
